idx,labels
18246,1
18247,1
18248,11
18249,5
18250,1
18251,4
18252,4
18253,6
18254,20
18255,2
18256,1
18257,9
18258,13
18259,19
18260,8
18261,13
18262,4
18263,19
18264,1
18265,1
18266,9
18267,3
18268,8
18269,9
18270,1
18271,20
18272,8
18273,13
18274,6
18275,3
18276,5
18277,2
18278,17
18279,1
18280,20
18281,13
18282,13
18283,8
18284,2
18285,18
18286,11
18287,10
18288,19
18289,2
18290,11
18291,5
18292,8
18293,8
18294,13
18295,18
18296,11
18297,4
18298,13
18299,19
18300,8
18301,13
18302,13
18303,2
18304,20
18305,8
18306,5
18307,9
18308,10
18309,5
18310,14
18311,8
18312,13
18313,16
18314,10
18315,8
18316,8
18317,1
18318,13
18319,8
18320,8
18321,20
18322,1
18323,8
18324,9
18325,14
18326,5
18327,3
18328,3
18329,20
18330,13
18331,6
18332,19
18333,8
18334,9
18335,4
18336,1
18337,13
18338,7
18339,8
18340,7
18341,7
18342,1
18343,1
18344,17
18345,12
18346,8
18347,19
18348,13
18349,15
18350,17
18351,5
18352,13
18353,5
18354,8
18355,9
18356,2
18357,18
18358,6
18359,6
18360,1
18361,1
18362,20
18363,8
18364,20
18365,8
18366,1
18367,6
18368,15
18369,15
18370,5
18371,1
18372,3
18373,9
18374,1
18375,13
18376,13
18377,3
18378,17
18379,5
18380,3
18381,1
18382,1
18383,2
18384,13
18385,9
18386,9
18387,1
18388,20
18389,3
18390,16
18391,9
18392,13
18393,20
18394,18
18395,17
18396,9
18397,13
18398,4
18399,9
18400,1
18401,20
18402,4
18403,9
18404,17
18405,13
18406,13
18407,1
18408,15
18409,8
18410,9
18411,18
18412,19
18413,8
18414,13
18415,1
18416,5
18417,6
18418,13
18419,4
18420,2
18421,5
18422,8
18423,18
18424,13
18425,11
18426,9
18427,14
18428,5
18429,4
18430,11
18431,5
18432,9
18433,6
18434,16
18435,8
18436,13
18437,16
18438,20
18439,15
18440,9
18441,2
18442,20
18443,1
18444,5
18445,3
18446,6
18447,17
18448,18
18449,4
18450,13
18451,1
18452,8
18453,6
18454,14
18455,1
18456,3
18457,19
18458,8
18459,5
18460,11
18461,13
18462,3
18463,13
18464,13
18465,8
18466,13
18467,2
18468,20
18469,5
18470,9
18471,10
18472,12
18473,13
18474,3
18475,17
18476,20
18477,3
18478,4
18479,5
18480,13
18481,1
18482,6
18483,14
18484,13
18485,13
18486,5
18487,1
18488,1
18489,7
18490,19
18491,6
18492,8
18493,11
18494,20
18495,3
18496,4
18497,19
18498,8
18499,13
18500,8
18501,8
18502,6
18503,15
18504,5
18505,8
18506,2
18507,8
18508,8
18509,8
18510,5
18511,12
18512,20
18513,9
18514,10
18515,20
18516,20
18517,17
18518,13
18519,5
18520,6
18521,13
18522,1
18523,1
18524,12
18525,1
18526,9
18527,11
18528,2
18529,20
18530,16
18531,1
18532,17
18533,13
18534,13
18535,8
18536,9
18537,1
18538,5
18539,13
18540,8
18541,7
18542,4
18543,14
18544,7
18545,3
18546,11
18547,12
18548,9
18549,10
18550,1
18551,13
18552,4
18553,11
18554,6
18555,1
18556,4
18557,8
18558,19
18559,14
18560,1
18561,8
18562,15
18563,5
18564,5
18565,20
18566,13
18567,5
18568,3
18569,13
18570,13
18571,13
18572,17
18573,9
18574,5
18575,4
18576,10
18577,18
18578,4
18579,14
18580,20
18581,6
18582,7
18583,15
18584,13
18585,1
18586,8
18587,8
18588,20
18589,13
18590,10
18591,14
18592,5
18593,15
18594,8
18595,10
18596,11
18597,20
18598,9
18599,2
18600,5
18601,7
18602,20
18603,12
18604,13
18605,5
18606,5
18607,9
18608,8
18609,16
18610,8
18611,13
18612,18
18613,9
18614,18
18615,5
18616,14
18617,6
18618,18
18619,16
18620,13
18621,15
18622,8
18623,5
18624,20
18625,15
18626,19
18627,6
18628,1
18629,1
18630,18
18631,13
18632,7
18633,18
18634,20
18635,3
18636,18
18637,15
18638,12
18639,13
18640,13
18641,2
18642,3
18643,8
18644,4
18645,1
18646,18
18647,11
18648,13
18649,15
18650,6
18651,9
18652,7
18653,15
18654,13
18655,13
18656,8
18657,2
18658,16
18659,1
18660,17
18661,2
18662,12
18663,12
18664,11
18665,9
18666,14
18667,6
18668,8
18669,18
18670,18
18671,13
18672,12
18673,8
18674,11
18675,8
18676,9
18677,10
18678,5
18679,8
18680,9
18681,9
18682,1
18683,3
18684,1
18685,10
18686,3
18687,15
18688,6
18689,1
18690,8
18691,3
18692,5
18693,3
18694,5
18695,19
18696,20
18697,6
18698,20
18699,11
18700,17
18701,16
18702,2
18703,14
18704,6
18705,3
18706,13
18707,13
18708,17
18709,7
18710,12
18711,6
18712,1
18713,8
18714,4
18715,20
18716,2
18717,11
18718,1
18719,20
18720,2
18721,1
18722,6
18723,1
18724,15
18725,9
18726,9
18727,1
18728,15
18729,7
18730,18
18731,12
18732,4
18733,19
18734,19
18735,20
18736,5
18737,13
18738,4
18739,1
18740,14
18741,20
18742,13
18743,7
18744,13
18745,9
18746,12
18747,13
18748,5
18749,6
18750,13
18751,1
18752,8
18753,13
18754,20
18755,1
18756,9
18757,1
18758,12
18759,18
18760,19
18761,8
18762,7
18763,18
18764,1
18765,13
18766,13
18767,13
18768,14
18769,5
18770,17
18771,20
18772,13
18773,17
18774,8
18775,13
18776,18
18777,11
18778,16
18779,8
18780,8
18781,20
18782,1
18783,8
18784,13
18785,2
18786,10
18787,9
18788,13
18789,14
18790,14
18791,14
18792,6
18793,18
18794,13
18795,11
18796,1
18797,18
18798,17
18799,1
18800,13
18801,1
18802,1
18803,19
18804,1
18805,13
18806,15
18807,13
18808,1
18809,18
18810,13
18811,14
18812,8
18813,15
18814,1
18815,16
18816,8
18817,2
18818,10
18819,8
18820,10
18821,8
18822,11
18823,20
18824,12
18825,6
18826,13
18827,3
18828,19
18829,11
18830,3
18831,1
18832,13
18833,1
18834,18
18835,2
18836,16
18837,20
18838,14
18839,6
18840,16
18841,1
18842,16
18843,11
18844,13
18845,3
18846,7
18847,9
18848,17
18849,18
18850,13
18851,20
18852,13
18853,10
18854,16
18855,17
18856,16
18857,9
18858,6
18859,13
18860,11
18861,18
18862,11
18863,13
18864,19
18865,3
18866,19
18867,8
18868,7
18869,4
18870,20
18871,9
18872,13
18873,3
18874,8
18875,13
18876,12
18877,13
18878,16
18879,15
18880,20
18881,6
18882,1
18883,14
18884,17
18885,19
18886,13
18887,13
18888,3
18889,6
18890,10
18891,10
18892,1
18893,13
18894,8
18895,4
18896,1
18897,19
18898,5
18899,1
18900,8
18901,7
18902,13
18903,20
18904,13
18905,5
18906,3
18907,20
18908,8
18909,13
18910,2
18911,16
18912,12
18913,16
18914,14
18915,8
18916,7
18917,9
18918,2
18919,20
18920,8
18921,12
18922,6
18923,1
18924,2
18925,9
18926,13
18927,1
18928,5
18929,6
18930,8
18931,9
18932,13
18933,13
18934,14
18935,6
18936,10
18937,16
18938,18
18939,1
18940,5
18941,3
18942,1
18943,1
18944,5
18945,17
18946,13
18947,6
18948,6
18949,8
18950,19
18951,6
18952,20
18953,13
18954,13
18955,5
18956,9
18957,8
18958,15
18959,20
18960,12
18961,7
18962,18
18963,13
18964,9
18965,14
18966,6
18967,8
18968,6
18969,1
18970,10
18971,10
18972,1
18973,8
18974,13
18975,6
18976,6
18977,8
18978,4
18979,2
18980,5
18981,17
18982,16
18983,8
18984,6
18985,13
18986,13
18987,9
18988,9
18989,5
18990,6
18991,20
18992,8
18993,20
18994,2
18995,1
18996,3
18997,17
18998,9
18999,20
19000,2
19001,11
19002,2
19003,2
19004,20
19005,7
19006,13
19007,4
19008,12
19009,2
19010,20
19011,5
19012,13
19013,6
19014,13
19015,8
19016,8
19017,13
19018,9
19019,20
19020,10
19021,20
19022,19
19023,8
19024,3
19025,6
19026,13
19027,3
19028,20
19029,12
19030,9
19031,1
19032,1
19033,12
19034,9
19035,13
19036,10
19037,6
19038,14
19039,1
19040,5
19041,5
19042,8
19043,13
19044,1
19045,18
19046,5
19047,20
19048,9
19049,19
19050,11
19051,15
19052,13
19053,7
19054,14
19055,7
19056,5
19057,14
19058,7
19059,9
19060,20
19061,12
19062,2
19063,18
19064,14
19065,13
19066,6
19067,13
19068,13
19069,13
19070,8
19071,1
19072,8
19073,20
19074,3
19075,8
19076,5
19077,1
19078,6
19079,2
19080,14
19081,6
19082,5
19083,8
19084,6
19085,13
19086,12
19087,9
19088,15
19089,20
19090,3
19091,20
19092,8
19093,5
19094,18
19095,2
19096,2
19097,13
19098,14
19099,10
19100,3
19101,13
19102,1
19103,14
19104,6
19105,18
19106,13
19107,6
19108,5
19109,13
19110,20
19111,18
19112,3
19113,13
19114,13
19115,17
19116,1
19117,13
19118,1
19119,13
19120,13
19121,20
19122,11
19123,20
19124,4
19125,13
19126,17
19127,5
19128,13
19129,8
19130,11
19131,20
19132,11
19133,8
19134,10
19135,13
19136,19
19137,1
19138,9
19139,1
19140,5
19141,9
19142,5
19143,1
19144,12
19145,10
19146,8
19147,13
19148,6
19149,5
19150,14
19151,15
19152,16
19153,5
19154,16
19155,6
19156,20
19157,3
19158,5
19159,10
19160,1
19161,17
19162,5
19163,13
19164,9
19165,8
19166,18
19167,20
19168,4
19169,9
19170,3
19171,12
19172,1
19173,7
19174,8
19175,9
19176,13
19177,8
19178,9
19179,2
19180,16
19181,1
19182,7
19183,1
19184,4
19185,9
19186,1
19187,10
19188,1
19189,9
19190,16
19191,20
19192,1
19193,1
19194,8
19195,19
19196,20
19197,13
19198,20
19199,8
19200,13
19201,20
19202,9
19203,3
19204,6
19205,15
19206,2
19207,1
19208,9
19209,1
19210,9
19211,19
19212,5
19213,20
19214,9
19215,4
19216,4
19217,9
19218,7
19219,8
19220,15
19221,1
19222,6
19223,1
19224,5
19225,19
19226,16
19227,1
19228,13
19229,19
19230,18
19231,15
19232,11
19233,1
19234,15
19235,8
19236,1
19237,8
19238,8
19239,9
19240,13
19241,1
19242,5
19243,14
19244,6
19245,1
19246,13
19247,8
19248,13
19249,20
19250,5
19251,18
19252,14
19253,6
19254,18
19255,20
19256,12
19257,13
19258,13
19259,8
19260,12
19261,1
19262,10
19263,2
19264,4
19265,11
19266,5
19267,13
19268,1
19269,19
19270,1
19271,14
19272,8
19273,4
19274,18
19275,3
19276,1
19277,10
19278,18
19279,2
19280,13
19281,20
19282,9
19283,9
19284,13
19285,6
19286,10
19287,20
19288,1
19289,11
19290,20
19291,16
19292,11
19293,2
19294,15
19295,8
19296,8
19297,1
19298,5
19299,7
19300,15
19301,11
19302,8
19303,8
19304,8
19305,8
19306,6
19307,4
19308,8
19309,11
19310,2
19311,3
19312,1
19313,19
19314,1
19315,1
19316,1
19317,11
19318,1
19319,13
19320,3
19321,6
19322,13
19323,1
19324,8
19325,12
19326,9
19327,3
19328,14
19329,17
19330,16
19331,4
19332,13
19333,6
19334,1
19335,8
19336,6
19337,6
19338,8
19339,15
19340,15
19341,2
19342,13
19343,6
19344,12
19345,5
19346,17
19347,3
19348,8
19349,8
19350,9
19351,1
19352,6
19353,5
19354,17
19355,1
19356,3
19357,8
19358,20
19359,1
19360,4
19361,1
19362,12
19363,17
19364,16
19365,1
19366,9
19367,18
19368,1
19369,14
19370,13
19371,10
19372,14
19373,6
19374,20
19375,13
19376,5
19377,15
19378,20
19379,11
19380,12
19381,15
19382,7
19383,19
19384,13
19385,13
19386,18
19387,12
19388,5
19389,8
19390,8
19391,9
19392,1
19393,11
19394,3
19395,13
19396,19
19397,3
19398,19
19399,11
19400,1
19401,13
19402,1
19403,5
19404,5
19405,9
19406,8
19407,11
19408,1
19409,9
19410,13
19411,1
19412,6
19413,3
19414,13
19415,16
19416,1
19417,17
19418,12
19419,20
19420,5
19421,7
19422,1
19423,13
19424,6
19425,8
19426,5
19427,19
19428,20
19429,23
19430,3
19431,1
19432,2
19433,3
19434,18
19435,8
19436,3
19437,1
19438,18
19439,2
19440,9
19441,6
19442,18
19443,3
19444,13
19445,11
19446,10
19447,19
19448,13
19449,18
19450,14
19451,8
19452,15
19453,2
19454,18
19455,13
19456,9
19457,20
19458,8
19459,10
19460,20
19461,13
19462,5
19463,20
19464,3
19465,2
19466,1
19467,8
19468,1
19469,3
19470,20
19471,13
19472,13
19473,6
19474,2
19475,16
19476,8
19477,13
19478,13
19479,8
19480,9
19481,20
19482,13
19483,15
19484,15
19485,10
19486,14
19487,5
19488,20
19489,5
19490,6
19491,8
19492,13
19493,3
19494,6
19495,16
19496,20
19497,5
19498,20
19499,1
19500,8
19501,9
19502,3
19503,2
19504,20
19505,2
19506,13
19507,1
19508,8
19509,19
19510,9
19511,2
19512,14
19513,13
19514,2
19515,2
19516,19
19517,11
19518,8
19519,8
19520,13
19521,16
19522,8
19523,10
19524,9
19525,2
19526,15
19527,1
19528,16
19529,7
19530,2
19531,5
19532,1
19533,2
19534,17
19535,20
19536,15
19537,11
19538,16
19539,8
19540,8
19541,2
19542,14
19543,2
19544,12
19545,20
19546,20
19547,10
19548,2
19549,8
19550,12
19551,3
19552,13
19553,13
19554,11
19555,13
19556,3
19557,11
19558,20
19559,18
19560,8
19561,20
19562,3
19563,5
19564,20
19565,8
19566,6
19567,8
19568,5
19569,1
19570,5
19571,6
19572,1
19573,16
19574,16
19575,13
19576,20
19577,8
19578,6
19579,1
19580,9
19581,19
19582,1
19583,13
19584,6
19585,5
19586,6
19587,14
19588,13
19589,1
19590,13
19591,2
19592,8
19593,3
19594,4
19595,20
19596,9
19597,9
19598,2
19599,10
19600,13
19601,11
19602,13
19603,19
19604,3
19605,3
19606,2
19607,2
19608,13
19609,18
19610,13
19611,13
19612,8
19613,20
19614,11
19615,19
19616,20
19617,10
19618,11
19619,2
19620,2
19621,8
19622,1
19623,12
19624,8
19625,1
19626,10
19627,6
19628,8
19629,12
19630,9
19631,7
19632,1
19633,11
19634,13
19635,14
19636,14
19637,5
19638,9
19639,8
19640,16
19641,8
19642,18
19643,1
19644,5
19645,1
19646,1
19647,10
19648,5
19649,19
19650,8
19651,1
19652,17
19653,7
19654,9
19655,13
19656,12
19657,10
19658,8
19659,16
19660,1
19661,9
19662,9
19663,13
19664,9
19665,3
19666,15
19667,17
19668,6
19669,20
19670,15
19671,2
19672,3
19673,13
19674,6
19675,5
19676,1
19677,20
19678,15
19679,13
19680,6
19681,14
19682,8
19683,13
19684,8
19685,12
19686,10
19687,8
19688,8
19689,13
19690,1
19691,13
19692,2
19693,8
19694,6
19695,2
19696,10
19697,5
19698,20
19699,11
19700,11
19701,11
19702,9
19703,20
19704,11
19705,8
19706,15
19707,20
19708,8
19709,16
19710,9
19711,15
19712,13
19713,8
19714,20
19715,12
19716,13
19717,20
19718,7
19719,9
19720,13
19721,3
19722,3
19723,6
19724,2
19725,14
19726,5
19727,10
19728,6
19729,13
19730,8
19731,13
19732,9
19733,1
19734,8
19735,19
19736,20
19737,2
19738,17
19739,1
19740,5
19741,13
19742,3
19743,19
19744,18
19745,10
19746,8
19747,3
19748,2
19749,9
19750,15
19751,8
19752,13
19753,11
19754,13
19755,1
19756,13
19757,9
19758,17
19759,19
19760,20
19761,10
19762,4
19763,1
19764,9
19765,4
19766,10
19767,1
19768,13
19769,5
19770,5
19771,9
19772,3
19773,2
19774,9
19775,10
19776,8
19777,13
19778,13
19779,6
19780,13
19781,13
19782,2
19783,9
19784,18
19785,1
19786,9
19787,8
19788,10
19789,6
19790,5
19791,3
19792,13
19793,6
19794,8
19795,6
19796,8
19797,8
19798,20
19799,13
19800,8
19801,12
19802,11
19803,9
19804,9
19805,6
19806,13
19807,8
19808,10
19809,9
19810,8
19811,8
19812,3
19813,13
19814,17
19815,18
19816,1
19817,8
19818,8
19819,16
19820,9
19821,20
19822,14
19823,8
19824,1
19825,17
19826,13
19827,13
19828,3
19829,3
19830,13
19831,11
19832,13
19833,13
19834,10
19835,3
19836,13
19837,3
19838,16
19839,11
19840,4
19841,1
19842,2
19843,11
19844,1
19845,5
19846,14
19847,14
19848,15
19849,2
19850,11
19851,5
19852,2
19853,11
19854,1
19855,10
19856,20
19857,10
19858,13
19859,20
19860,9
19861,20
19862,8
19863,17
19864,5
19865,4
19866,8
19867,1
19868,8
19869,6
19870,5
19871,1
19872,11
19873,13
19874,20
19875,19
19876,13
19877,4
19878,6
19879,1
19880,18
19881,1
19882,19
19883,1
19884,1
19885,11
19886,14
19887,17
19888,1
19889,16
19890,7
19891,20
19892,13
19893,11
19894,9
19895,13
19896,5
19897,1
19898,1
19899,9
19900,16
19901,3
19902,8
19903,13
19904,3
19905,9
19906,13
19907,9
19908,11
19909,3
19910,20
19911,19
19912,8
19913,6
19914,13
19915,12
19916,1
19917,8
19918,10
19919,18
19920,17
19921,13
19922,13
19923,11
19924,8
19925,13
19926,9
19927,16
19928,20
19929,13
19930,8
19931,14
19932,5
19933,13
19934,12
19935,6
19936,8
19937,9
19938,8
19939,9
19940,19
19941,1
19942,5
19943,20
19944,8
19945,12
19946,13
19947,15
19948,3
19949,20
19950,15
19951,1
19952,16
19953,5
19954,2
19955,20
19956,9
19957,13
19958,1
19959,3
19960,18
19961,5
19962,19
19963,8
19964,9
19965,10
19966,6
19967,5
19968,2
19969,18
19970,7
19971,13
19972,8
19973,11
19974,13
19975,15
19976,1
19977,6
19978,8
19979,20
19980,19
19981,8
19982,8
19983,1
19984,1
19985,19
19986,20
19987,8
19988,12
19989,8
19990,8
19991,8
19992,20
19993,1
19994,11
19995,20
19996,9
19997,20
19998,2
19999,2
20000,16
20001,3
20002,14
20003,20
20004,20
20005,9
20006,1
20007,9
20008,18
20009,8
20010,10
20011,18
20012,15
20013,5
20014,5
20015,16
20016,1
20017,17
20018,19
20019,8
20020,14
20021,18
20022,5
20023,10
20024,9
20025,20
20026,13
20027,6
20028,1
20029,13
20030,13
20031,20
20032,10
20033,18
20034,20
20035,20
20036,9
20037,6
20038,1
20039,18
20040,17
20041,3
20042,10
20043,19
20044,20
20045,9
20046,18
20047,8
20048,18
20049,8
20050,19
20051,1
20052,8
20053,20
20054,8
20055,5
20056,5
20057,10
20058,16
20059,13
20060,9
20061,2
20062,11
20063,19
20064,8
20065,12
20066,20
20067,13
20068,1
20069,8
20070,5
20071,19
20072,4
20073,9
20074,20
20075,2
20076,6
20077,1
20078,2
20079,1
20080,6
20081,4
20082,12
20083,6
20084,1
20085,10
20086,13
20087,5
20088,1
20089,5
20090,8
20091,3
20092,9
20093,8
20094,5
20095,20
20096,1
20097,15
20098,2
20099,1
20100,1
20101,9
20102,20
20103,13
20104,13
20105,13
20106,5
20107,10
20108,1
20109,16
20110,19
20111,8
20112,20
20113,1
20114,5
20115,17
20116,1
20117,13
20118,21
20119,14
20120,3
20121,9
20122,1
20123,7
20124,8
20125,21
20126,2
20127,1
20128,1
20129,5
20130,6
20131,12
20132,9
20133,14
20134,12
20135,13
20136,9
20137,13
20138,8
20139,4
20140,9
20141,5
20142,13
20143,3
20144,13
20145,16
20146,5
20147,6
20148,10
20149,13
20150,1
20151,8
20152,1
20153,3
20154,17
20155,3
20156,8
20157,4
20158,3
20159,1
20160,3
20161,19
20162,11
20163,19
20164,8
20165,8
20166,6
20167,13
20168,3
20169,1
20170,10
20171,1
20172,6
20173,13
20174,3
20175,9
20176,2
20177,14
20178,18
20179,5
20180,20
20181,9
20182,3
20183,11
20184,13
20185,18
20186,13
20187,13
20188,1
20189,20
20190,8
20191,13
20192,4
20193,1
20194,14
20195,8
20196,9
20197,3
20198,13
20199,8
20200,3
20201,15
20202,10
20203,2
20204,18
20205,13
20206,14
20207,13
20208,6
20209,12
20210,19
20211,5
20212,18
20213,5
20214,19
20215,10
20216,4
20217,12
20218,19
20219,16
20220,5
20221,18
20222,10
20223,15
20224,17
20225,8
20226,19
20227,2
20228,13
20229,5
20230,16
20231,17
20232,9
20233,11
20234,10
20235,2
20236,8
20237,9
20238,1
20239,1
20240,16
20241,1
20242,20
20243,15
20244,8
20245,14
20246,2
20247,13
20248,6
20249,13
20250,3
20251,8
20252,13
20253,19
20254,1
20255,1
20256,5
20257,17
20258,1
20259,8
20260,6
20261,14
20262,8
20263,19
20264,3
20265,6
20266,18
20267,13
20268,1
20269,14
20270,2
20271,10
20272,17
20273,1
20274,13
20275,6
20276,3
20277,6
20278,5
20279,4
20280,6
20281,15
20282,3
20283,20
20284,3
20285,8
20286,16
20287,6
20288,19
20289,13
20290,8
20291,10
20292,18
20293,13
20294,20
20295,8
20296,13
20297,12
20298,9
20299,13
20300,13
20301,8
20302,8
20303,13
20304,13
20305,5
20306,8
20307,17
20308,14
20309,13
20310,11
20311,19
20312,16
20313,8
20314,13
20315,5
20316,1
20317,9
20318,6
20319,20
20320,10
20321,2
20322,9
20323,9
20324,18
20325,19
20326,17
20327,11
20328,8
20329,3
20330,3
20331,13
20332,1
20333,11
20334,5
20335,8
20336,10
20337,6
20338,6
20339,4
20340,6
20341,5
20342,6
20343,13
20344,12
20345,11
20346,3
20347,8
20348,6
20349,19
20350,1
20351,5
20352,9
20353,20
20354,2
20355,9
20356,9
20357,3
20358,20
20359,5
20360,13
20361,8
20362,9
20363,8
20364,1
20365,15
20366,8
20367,20
20368,18
20369,20
20370,5
20371,4
20372,5
20373,9
20374,9
20375,17
20376,13
20377,9
20378,1
20379,17
20380,1
20381,19
20382,8
20383,17
20384,13
20385,20
20386,3
20387,9
20388,1
20389,19
20390,6
20391,10
20392,8
20393,5
20394,20
20395,5
20396,6
20397,1
20398,1
20399,11
20400,14
20401,20
20402,13
20403,4
20404,18
20405,8
20406,14
20407,14
20408,17
20409,8
20410,1
20411,18
20412,20
20413,12
20414,15
20415,15
20416,10
20417,8
20418,4
20419,8
20420,10
20421,1
20422,8
20423,5
20424,18
20425,5
20426,9
20427,3
20428,14
20429,21
20430,16
20431,20
20432,13
20433,10
20434,8
20435,20
20436,5
20437,18
20438,19
20439,1
20440,8
20441,1
20442,6
20443,13
20444,18
20445,16
20446,2
20447,13
20448,12
20449,5
20450,10
20451,13
20452,9
20453,12
20454,5
20455,13
20456,6
20457,17
20458,1
20459,3
20460,1
20461,8
20462,19
20463,6
20464,13
20465,1
20466,20
20467,9
20468,8
20469,2
20470,15
20471,8
20472,11
20473,1
20474,1
20475,2
20476,3
20477,11
20478,20
20479,7
20480,6
20481,3
20482,8
20483,5
20484,3
20485,18
20486,20
20487,10
20488,2
20489,13
20490,11
20491,17
20492,9
20493,13
20494,20
20495,8
20496,6
20497,8
20498,10
20499,13
20500,16
20501,3
20502,4
20503,10
20504,1
20505,8
20506,18
20507,16
20508,6
20509,7
20510,18
20511,2
20512,10
20513,13
20514,1
20515,3
20516,3
20517,11
20518,8
20519,2
20520,3
20521,1
20522,16
20523,13
20524,6
20525,3
20526,8
20527,13
20528,7
20529,6
20530,4
20531,1
20532,13
20533,6
20534,19
20535,13
20536,1
20537,13
20538,8
20539,20
20540,1
20541,4
20542,8
20543,9
20544,13
20545,11
20546,6
20547,13
20548,13
20549,16
20550,12
20551,11
20552,13
20553,19
20554,10
20555,20
20556,3
20557,20
20558,8
20559,3
20560,8
20561,6
20562,1
20563,4
20564,8
20565,9
20566,18
20567,8
20568,6
20569,1
20570,1
20571,11
20572,2
20573,10
20574,3
20575,1
20576,18
20577,15
20578,10
20579,9
20580,8
20581,20
20582,3
20583,11
20584,2
20585,2
20586,8
20587,2
20588,8
20589,13
20590,6
20591,14
20592,9
20593,9
20594,18
20595,9
20596,18
20597,5
20598,15
20599,6
20600,1
20601,6
20602,10
20603,20
20604,3
20605,1
20606,10
20607,16
20608,19
20609,6
20610,9
20611,13
20612,11
20613,1
20614,4
20615,13
20616,8
20617,13
20618,20
20619,3
20620,8
20621,14
20622,9
20623,13
20624,9
20625,5
20626,1
20627,8
20628,2
20629,1
20630,1
20631,14
20632,6
20633,6
20634,2
20635,11
20636,5
20637,2
20638,2
20639,9
20640,1
20641,13
20642,18
20643,13
20644,13
20645,19
20646,1
20647,13
20648,8
20649,1
20650,20
20651,1
20652,7
20653,20
20654,5
20655,15
20656,6
20657,20
20658,5
20659,2
20660,20
20661,6
20662,20
20663,6
20664,2
20665,8
20666,11
20667,8
20668,18
20669,2
20670,3
20671,5
20672,5
20673,6
20674,11
20675,13
20676,1
20677,1
20678,20
20679,20
20680,3
20681,19
20682,3
20683,8
20684,6
20685,13
20686,8
20687,20
20688,9
20689,12
20690,18
20691,9
20692,3
20693,10
20694,20
20695,20
20696,20
20697,13
20698,5
20699,3
20700,1
20701,3
20702,8
20703,14
20704,16
20705,4
20706,17
20707,1
20708,3
20709,14
20710,1
20711,8
20712,9
20713,20
20714,20
20715,20
20716,3
20717,17
20718,9
20719,6
20720,4
20721,13
20722,4
20723,9
20724,11
20725,1
20726,3
20727,16
20728,11
20729,1
20730,4
20731,13
20732,20
20733,20
20734,16
20735,5
20736,17
20737,10
20738,2
20739,6
20740,7
20741,2
20742,13
20743,3
20744,15
20745,1
20746,13
20747,6
20748,5
20749,1
20750,13
20751,11
20752,10
20753,12
20754,7
20755,10
20756,20
20757,1
20758,8
20759,1
20760,3
20761,10
20762,17
20763,19
